 Device to Host Bandwidth, 1 Device(s)
 PINNED Memory Transfers
   Transfer Size (Bytes)	Bandwidth(MB/s)
   1048576			11241.4
   2097152			11691.6
   3145728			11796.5
   4194304			11872.8
   5242880			11923.5
   6291456			11847.9
   7340032			11891.2
   8388608			12004.7
   9437184			12016.7
   10485760			12015.1
   11534336			12021.1
   12582912			11992.8
   13631488			11998.7
   14680064			11996.4
   15728640			12047.7
   16777216			12040.0
   17825792			12044.7
   18874368			12013.2
   19922944			12072.4
   20971520			12035.8
   22020096			12063.8
   23068672			12057.0
   24117248			12081.0
   25165824			12071.4
   26214400			12070.6
   27262976			12076.8
   28311552			12070.7
   29360128			12049.0
   30408704			12076.6
   31457280			12087.3
   32505856			12062.8
   33554432			12078.4
   34603008			12077.6
   35651584			12077.3
   36700160			12068.7
   37748736			12081.8
   38797312			12115.4
   39845888			12082.8
   40894464			12086.8
   41943040			12114.3
   42991616			12108.0
   44040192			12087.8
   45088768			12093.1
   46137344			12069.6
   47185920			12086.9
   48234496			12083.3
   49283072			12084.1
   50331648			12086.4
   51380224			12098.3
   52428800			12063.9
   53477376			12101.0
   54525952			12085.0
   55574528			12095.4
   56623104			12103.3
   57671680			12107.9
   58720256			12110.0
   59768832			12115.2
   60817408			12105.6
   61865984			12087.7
   62914560			12098.8
   63963136			12105.8
   65011712			12096.5
   66060288			12112.1
   67108864			12108.7
   68157440			12089.0
   69206016			12101.2
   70254592			12096.4
   71303168			12101.7
   72351744			12088.6
   73400320			12105.8
   74448896			12103.9
   75497472			12100.6
   76546048			12107.7
   77594624			12108.3
   78643200			12099.2
   79691776			12094.9
   80740352			12100.2
   81788928			12104.6
   82837504			12090.0
   83886080			12107.6
   84934656			12104.7
   85983232			12104.2
   87031808			12102.8
   88080384			12113.2
   89128960			12108.2
   90177536			12098.5
   91226112			12100.1
   92274688			12105.3
   93323264			12116.0
   94371840			12107.8
   95420416			12098.2
   96468992			12115.0
   97517568			12101.3
   98566144			12118.0
   99614720			12110.6
   100663296			12098.7
   101711872			12103.3
   102760448			12112.4
   103809024			12098.8
   104857600			12110.4
   105906176			12111.0
   106954752			12125.1
   108003328			12109.2
   109051904			12095.2
   110100480			12119.0
