 Device to Host Bandwidth, 1 Device(s)
 PINNED Memory Transfers
   Transfer Size (Bytes)	Bandwidth(MB/s)
   1048576			11245.5
   2097152			11682.7
   3145728			11811.3
   4194304			11892.1
   5242880			11902.6
   6291456			11967.1
   7340032			11979.4
   8388608			12000.8
   9437184			12013.6
   10485760			12024.1
   11534336			12037.7
   12582912			12051.4
   13631488			12034.8
   14680064			12045.5
   15728640			12061.0
   16777216			12053.7
   17825792			12073.9
   18874368			12027.0
   19922944			11963.2
   20971520			12064.3
   22020096			12061.2
   23068672			12057.4
   24117248			12083.5
   25165824			12066.3
   26214400			12098.8
   27262976			12084.2
   28311552			12065.4
   29360128			12099.4
   30408704			12077.9
   31457280			12077.4
   32505856			12086.8
   33554432			12115.4
   34603008			12085.5
   35651584			12077.6
   36700160			12078.7
   37748736			12102.6
   38797312			12098.7
   39845888			12106.5
   40894464			12114.4
   41943040			12083.6
   42991616			12098.5
   44040192			12105.9
   45088768			12095.6
   46137344			12087.4
   47185920			12103.6
   48234496			12093.4
   49283072			12110.3
   50331648			12091.9
   51380224			12108.4
   52428800			12098.6
   53477376			12098.8
   54525952			12103.5
   55574528			12081.9
   56623104			12099.6
   57671680			12098.8
   58720256			12105.5
   59768832			12109.8
   60817408			12101.7
   61865984			12105.7
   62914560			12095.9
   63963136			12095.3
   65011712			12102.1
   66060288			12100.9
   67108864			12107.2
   68157440			12095.4
   69206016			12116.0
   70254592			12107.9
   71303168			12115.6
   72351744			12096.4
   73400320			12105.8
   74448896			12104.1
   75497472			12097.5
   76546048			12092.0
   77594624			12103.4
   78643200			12104.0
   79691776			12110.8
   80740352			12112.7
   81788928			12113.9
   82837504			12111.2
   83886080			12100.3
   84934656			12106.4
   85983232			12105.4
   87031808			12097.3
   88080384			12103.9
   89128960			12111.6
   90177536			12112.3
   91226112			12099.2
   92274688			12115.5
   93323264			12121.4
   94371840			12105.2
   95420416			12098.9
   96468992			12102.2
   97517568			12100.3
   98566144			12113.0
   99614720			12113.7
   100663296			12123.0
   101711872			12100.2
   102760448			12120.0
   103809024			12100.9
   104857600			12103.0
   105906176			12020.3
   106954752			12115.6
   108003328			12097.2
   109051904			12090.5
   110100480			12102.7
   111149056			12100.5
   112197632			12114.3
   113246208			12102.4
   114294784			12108.6
   115343360			12117.4
   116391936			12115.5
   117440512			12111.3
   118489088			12109.3
   119537664			12112.9
   120586240			12116.7
   121634816			12134.5
   122683392			12109.2
   123731968			12122.4
   124780544			12109.0
   125829120			12111.5
   126877696			12110.7
   127926272			12115.3
   128974848			12118.2
   130023424			12107.9
   131072000			12107.4
   132120576			12114.5
   133169152			12112.7
   134217728			12101.2
   135266304			12122.4
   136314880			12120.3
   137363456			12115.7
   138412032			12115.1
   139460608			12117.6
   140509184			12117.4
   141557760			12117.3
   142606336			12120.5
   143654912			12118.8
   144703488			12115.2
   145752064			12115.6
   146800640			12123.8
   147849216			12105.9
   148897792			12107.8
   149946368			12111.0
   150994944			12117.4
   152043520			12120.9
   153092096			12100.1
   154140672			12115.0
   155189248			12113.5
   156237824			12132.2
   157286400			12132.3
   158334976			12116.0
   159383552			12109.0
   160432128			12112.3
   161480704			12122.7
   162529280			12109.0
   163577856			12094.6
   164626432			12108.2
   165675008			12118.6
   166723584			12123.5
   167772160			12120.8
   168820736			12117.6
   169869312			12123.8
   170917888			12110.5
   171966464			12116.3
   173015040			12114.1
   174063616			12104.5
   175112192			12107.6
   176160768			12102.5
   177209344			12112.0
   178257920			12108.6
   179306496			12111.4
   180355072			12111.1
   181403648			12120.5
   182452224			12108.1
   183500800			12123.6
   184549376			12118.1
   185597952			12123.6
   186646528			12105.0
   187695104			12118.0
   188743680			12108.9
   189792256			12133.0
   190840832			12117.8
   191889408			12120.3
   192937984			12115.8
   193986560			12115.1
   195035136			12110.8
   196083712			12115.2
   197132288			12134.2
   198180864			12122.1
   199229440			12127.8
   200278016			12113.3
   201326592			12121.2
   202375168			12124.1
   203423744			12123.2
   204472320			12112.6
   205520896			12128.7
   206569472			12130.7
   207618048			12110.1
   208666624			12116.7
   209715200			12125.7
   210763776			12120.5
   211812352			12118.2
   212860928			12128.7
   213909504			12108.3
   214958080			12123.6
   216006656			12131.0
   217055232			12125.1
   218103808			12114.0
   219152384			12111.8
   220200960			12115.3
   221249536			12131.0
   222298112			12106.8
   223346688			12123.8
   224395264			12117.4
   225443840			12114.9
   226492416			12108.0
   227540992			12118.7
   228589568			12117.8
   229638144			12116.1
   230686720			12124.6
   231735296			12121.4
   232783872			12128.4
   233832448			12111.3
   234881024			12116.1
   235929600			12124.3
   236978176			12113.3
   238026752			12127.5
   239075328			12134.9
   240123904			12113.2
   241172480			12120.4
   242221056			12135.7
   243269632			12121.6
   244318208			12120.6
   245366784			12117.7
   246415360			12106.6
   247463936			12129.6
   248512512			12117.9
   249561088			12076.7
   250609664			12120.4
   251658240			12117.9
   252706816			12126.6
   253755392			12118.7
   254803968			12130.2
   255852544			12115.4
   256901120			12121.5
   257949696			12136.4
   258998272			12116.5
   260046848			12116.4
   261095424			12119.0
   262144000			12120.1
   263192576			12126.3
   264241152			12120.8
   265289728			12118.3
   266338304			12126.0
   267386880			12121.6
   268435456			12118.0
   269484032			12125.8
   270532608			12128.0
   271581184			12130.3
   272629760			12123.3
   273678336			12117.5
   274726912			12118.1
   275775488			12122.6
   276824064			12138.2
   277872640			12115.9
   278921216			12116.0
   279969792			12116.4
   281018368			12113.2
   282066944			12130.4
   283115520			12119.7
   284164096			12131.0
   285212672			12126.6
   286261248			12127.2
   287309824			12132.2
   288358400			12111.3
   289406976			12126.9
   290455552			12110.2
   291504128			12135.5
   292552704			12122.4
   293601280			12124.2
   294649856			12125.1
   295698432			12131.5
   296747008			12117.6
   297795584			12131.3
   298844160			12119.1
   299892736			12127.8
   300941312			12117.2
   301989888			12113.7
   303038464			12122.0
   304087040			12127.3
   305135616			12119.7
   306184192			12122.9
   307232768			12123.2
   308281344			12129.6
   309329920			12119.3
   310378496			12133.1
   311427072			12107.3
   312475648			12123.0
   313524224			12122.7
   314572800			12136.5
   315621376			12116.8
   316669952			12120.5
   317718528			12126.9
   318767104			12116.5
   319815680			12125.7
   320864256			12115.8
   321912832			12120.0
   322961408			12126.8
   324009984			12126.4
   325058560			12121.7
   326107136			12127.6
   327155712			12114.4
   328204288			12137.7
   329252864			12124.5
   330301440			12119.2
   331350016			12119.7
   332398592			12124.8
   333447168			12116.7
   334495744			12140.4
   335544320			12124.4
   336592896			12124.3
   337641472			12115.4
   338690048			12125.3
   339738624			12129.1
   340787200			12129.5
   341835776			12120.5
   342884352			12125.0
   343932928			12125.1
   344981504			12124.0
   346030080			12129.9
   347078656			12131.3
   348127232			12122.2
   349175808			12137.3
   350224384			12130.4
   351272960			12129.4
   352321536			12120.5
   353370112			12124.0
   354418688			12120.4
   355467264			12124.3
   356515840			12132.1
   357564416			12124.1
   358612992			12120.4
   359661568			12130.6
   360710144			12118.4
   361758720			12126.1
   362807296			12138.6
   363855872			12118.3
   364904448			12120.3
   365953024			12121.9
   367001600			12137.2
   368050176			12122.6
   369098752			12127.3
   370147328			12115.4
   371195904			12136.7
   372244480			12134.0
   373293056			12123.8
   374341632			12126.3
   375390208			12133.0
   376438784			12123.7
   377487360			12116.7
   378535936			12123.4
   379584512			12121.9
   380633088			12128.8
   381681664			12120.9
   382730240			12133.2
   383778816			12126.8
   384827392			12128.2
   385875968			12127.2
   386924544			12118.2
   387973120			12128.7
   389021696			12136.5
   390070272			12118.6
   391118848			12128.7
   392167424			12130.4
   393216000			12133.5
   394264576			12125.9
   395313152			12133.1
   396361728			12120.7
   397410304			12131.9
   398458880			12123.7
   399507456			12128.3
   400556032			12129.7
   401604608			12138.1
   402653184			12126.0
   403701760			12116.9
   404750336			12119.8
   405798912			12111.0
   406847488			12125.6
   407896064			12123.1
   408944640			12110.4
   409993216			12131.2
   411041792			12121.6
   412090368			12122.1
   413138944			12133.3
   414187520			12125.5
   415236096			12134.3
   416284672			12124.6
   417333248			12131.0
   418381824			12116.8
   419430400			12126.5
   420478976			12127.3
   421527552			12116.6
   422576128			12130.0
   423624704			12121.5
   424673280			12134.2
   425721856			12133.3
   426770432			12121.5
   427819008			12137.7
   428867584			12124.5
   429916160			12130.3
   430964736			12133.7
   432013312			12125.5
   433061888			12123.8
   434110464			12128.8
   435159040			12121.7
   436207616			12124.6
   437256192			12125.4
   438304768			12138.8
   439353344			12118.1
   440401920			12126.5
   441450496			12125.2
   442499072			12127.9
